Description:           XBRL Index of EDGAR Dissemination Feed
Last Data Received:    March 31, 2024
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
CIK|Company Name|Form Type|Date Filed|Filename
1001233|SANGAMO THERAPEUTICS, INC|8-K|2024-03-13|edgar/data/1001233/0001628280-24-010790.txt
1001233|SANGAMO THERAPEUTICS, INC|8-K|2024-03-25|edgar/data/1001233/0001193125-24-076613.txt
1001250|ESTEE LAUDER COMPANIES INC|10-Q|2024-02-05|edgar/data/1001250/0001001250-24-000007.txt
1001250|ESTEE LAUDER COMPANIES INC|8-K|2024-02-05|edgar/data/1001250/0001001250-24-000005.txt
1001250|ESTEE LAUDER COMPANIES INC|8-K|2024-02-14|edgar/data/1001250/0001104659-24-023831.txt
1001316|TG THERAPEUTICS, INC.|10-K|2024-02-29|edgar/data/1001316/0001437749-24-006144.txt
1001316|TG THERAPEUTICS, INC.|8-K|2024-01-10|edgar/data/1001316/0001437749-24-001061.txt
1001316|TG THERAPEUTICS, INC.|8-K|2024-02-28|edgar/data/1001316/0001437749-24-005802.txt
1001385|NORTHWEST PIPE CO|10-K|2024-03-05|edgar/data/1001385/0001437749-24-006640.txt
1001385|NORTHWEST PIPE CO|8-K|2024-03-04|edgar/data/1001385/0001437749-24-006438.txt
1001601|MGT CAPITAL INVESTMENTS, INC.|8-K|2024-02-01|edgar/data/1001601/0001493152-24-004592.txt
1001601|MGT CAPITAL INVESTMENTS, INC.|8-K|2024-02-29|edgar/data/1001601/0001493152-24-008341.txt
1001614|Riley Exploration Permian, Inc.|10-K|2024-03-06|edgar/data/1001614/0001001614-24-000010.txt
1001614|Riley Exploration Permian, Inc.|8-K|2024-03-06|edgar/data/1001614/0001001614-24-000009.txt
1001838|SOUTHERN COPPER CORP/|10-K|2024-02-29|edgar/data/1001838/0001558370-24-002119.txt
1001838|SOUTHERN COPPER CORP/|8-K|2024-02-02|edgar/data/1001838/0001558370-24-000707.txt
1001902|INTEVAC INC|10-K|2024-02-15|edgar/data/1001902/0001193125-24-037524.txt
1001902|INTEVAC INC|8-K|2024-02-05|edgar/data/1001902/0001193125-24-024048.txt
1001907|ASTROTECH Corp|10-Q|2024-02-13|edgar/data/1001907/0001437749-24-003922.txt
1001907|ASTROTECH Corp|8-K|2024-02-12|edgar/data/1001907/0001437749-24-003765.txt
1001907|ASTROTECH Corp|8-K|2024-03-26|edgar/data/1001907/0001437749-24-009424.txt
1002047|NetApp, Inc.|10-Q|2024-02-29|edgar/data/1002047/0000950170-24-023115.txt
1002047|NetApp, Inc.|8-K|2024-02-29|edgar/data/1002047/0000950170-24-023060.txt
1002590|STAR GROUP, L.P.|10-Q|2024-02-07|edgar/data/1002590/0000950170-24-012209.txt
1002590|STAR GROUP, L.P.|8-K|2024-01-11|edgar/data/1002590/0001171843-24-000215.txt
1002590|STAR GROUP, L.P.|8-K|2024-02-07|edgar/data/1002590/0001171843-24-000669.txt
1002638|OPEN TEXT CORP|10-Q|2024-02-01|edgar/data/1002638/0001002638-24-000005.txt
1002638|OPEN TEXT CORP|8-K|2024-02-01|edgar/data/1002638/0001002638-24-000004.txt
1002910|AMEREN CORP|10-K|2024-02-29|edgar/data/1002910/0001002910-24-000056.txt
1002910|AMEREN CORP|8-K|2024-01-09|edgar/data/1002910/0001104659-24-002514.txt
1002910|AMEREN CORP|8-K|2024-02-22|edgar/data/1002910/0001002910-24-000053.txt
1002910|AMEREN CORP|DEF 14A|2024-03-26|edgar/data/1002910/0001104659-24-039037.txt
1003078|MSC INDUSTRIAL DIRECT CO INC|10-Q|2024-01-09|edgar/data/1003078/0001003078-24-000008.txt
1003078|MSC INDUSTRIAL DIRECT CO INC|10-Q|2024-03-28|edgar/data/1003078/0001003078-24-000050.txt
1003078|MSC INDUSTRIAL DIRECT CO INC|8-K|2024-01-09|edgar/data/1003078/0001003078-24-000005.txt
1003078|MSC INDUSTRIAL DIRECT CO INC|8-K|2024-01-24|edgar/data/1003078/0001003078-24-000015.txt
1003078|MSC INDUSTRIAL DIRECT CO INC|8-K|2024-03-26|edgar/data/1003078/0001003078-24-000043.txt
1003078|MSC INDUSTRIAL DIRECT CO INC|8-K|2024-03-28|edgar/data/1003078/0001003078-24-000046.txt
100334|AMERICAN CENTURY MUTUAL FUNDS, INC.|485BPOS|2024-02-28|edgar/data/100334/0000100334-24-000012.txt
100378|TWIN DISC INC|10-Q|2024-02-07|edgar/data/100378/0001437749-24-003293.txt
100378|TWIN DISC INC|8-K|2024-02-07|edgar/data/100378/0001437749-24-003290.txt
100378|TWIN DISC INC|8-K|2024-02-07|edgar/data/100378/0001437749-24-003291.txt
100378|TWIN DISC INC|8-K|2024-03-06|edgar/data/100378/0001437749-24-006720.txt
1003815|BCTC IV ASSIGNOR CORP|10-K|2024-03-22|edgar/data/1003815/0001410578-24-000276.txt
1003815|BCTC IV ASSIGNOR CORP|8-K|2024-01-05|edgar/data/1003815/0001104659-24-001869.txt
1003935|NICE Ltd.|20-F|2024-03-27|edgar/data/1003935/0001628280-24-013301.txt
1004036|TANGER PROPERTIES LTD PARTNERSHIP /NC/|10-K|2024-02-21|edgar/data/1004036/0000899715-24-000044.txt
1004036|TANGER PROPERTIES LTD PARTNERSHIP /NC/|8-K|2024-01-03|edgar/data/1004036/0000899715-24-000004.txt
1004155|SOUTHERN CO GAS|10-K|2024-02-15|edgar/data/1004155/0000092122-24-000009.txt
1004155|SOUTHERN CO GAS|8-K|2024-02-15|edgar/data/1004155/0000092122-24-000011.txt
1004434|AFFILIATED MANAGERS GROUP, INC.|10-K|2024-02-16|edgar/data/1004434/0001004434-24-000010.txt
1004434|AFFILIATED MANAGERS GROUP, INC.|8-K|2024-02-05|edgar/data/1004434/0001004434-24-000005.txt
1004434|AFFILIATED MANAGERS GROUP, INC.|8-K|2024-03-20|edgar/data/1004434/0001193125-24-072712.txt
1004434|AFFILIATED MANAGERS GROUP, INC.|8-K|2024-03-25|edgar/data/1004434/0001193125-24-076041.txt
1004655|VANGUARD WHITEHALL FUNDS|485BPOS|2024-02-27|edgar/data/1004655/0001683863-24-000881.txt
1004702|OCEANFIRST FINANCIAL CORP|10-K|2024-02-23|edgar/data/1004702/0001004702-24-000011.txt
1004702|OCEANFIRST FINANCIAL CORP|8-K|2024-01-18|edgar/data/1004702/0001004702-24-000002.txt
1004702|OCEANFIRST FINANCIAL CORP|8-K|2024-01-26|edgar/data/1004702/0001004702-24-000006.txt
1004702|OCEANFIRST FINANCIAL CORP|8-K|2024-02-14|edgar/data/1004702/0001004702-24-000008.txt
10048|BARNWELL INDUSTRIES INC|10-K/A|2024-01-26|edgar/data/10048/0001140361-24-003942.txt
10048|BARNWELL INDUSTRIES INC|10-Q|2024-02-12|edgar/data/10048/0000010048-24-000005.txt
10048|BARNWELL INDUSTRIES INC|8-K|2024-01-03|edgar/data/10048/0001140361-24-000447.txt
10048|BARNWELL INDUSTRIES INC|8-K|2024-02-12|edgar/data/10048/0001140361-24-007029.txt
10048|BARNWELL INDUSTRIES INC|8-K|2024-02-23|edgar/data/10048/0001140361-24-009259.txt
100493|TYSON FOODS, INC.|10-Q|2024-02-05|edgar/data/100493/0000100493-24-000014.txt
100493|TYSON FOODS, INC.|8-K|2024-02-05|edgar/data/100493/0000100493-24-000013.txt
100493|TYSON FOODS, INC.|8-K|2024-02-12|edgar/data/100493/0000100493-24-000021.txt
100493|TYSON FOODS, INC.|8-K|2024-03-01|edgar/data/100493/0001140361-24-010809.txt
100493|TYSON FOODS, INC.|8-K|2024-03-08|edgar/data/100493/0001140361-24-012356.txt
1004980|PG&E Corp|10-K|2024-02-22|edgar/data/1004980/0001004980-24-000014.txt
1004980|PG&E Corp|8-K|2024-02-22|edgar/data/1004980/0001004980-24-000013.txt
1004980|PG&E Corp|8-K|2024-02-28|edgar/data/1004980/0001193125-24-050712.txt
1005020|VIRTUS OPPORTUNITIES TRUST|485BPOS|2024-01-24|edgar/data/1005020/0000930413-24-000308.txt
1005020|VIRTUS OPPORTUNITIES TRUST|497|2024-03-01|edgar/data/1005020/0000930413-24-000861.txt
1005020|VIRTUS OPPORTUNITIES TRUST|497|2024-03-22|edgar/data/1005020/0000930413-24-000966.txt
1005101|Marygold Companies, Inc.|10-Q|2024-02-14|edgar/data/1005101/0001493152-24-006611.txt
1005101|Marygold Companies, Inc.|8-K|2024-01-12|edgar/data/1005101/0001493152-24-002220.txt
1005101|Marygold Companies, Inc.|8-K|2024-02-15|edgar/data/1005101/0001493152-24-006822.txt
100517|United Airlines Holdings, Inc.|10-K|2024-02-29|edgar/data/100517/0000100517-24-000027.txt
100517|United Airlines Holdings, Inc.|8-K/A|2024-02-28|edgar/data/100517/0001104659-24-028721.txt
100517|United Airlines Holdings, Inc.|8-K|2024-01-22|edgar/data/100517/0000100517-24-000016.txt
100517|United Airlines Holdings, Inc.|8-K|2024-01-22|edgar/data/100517/0001104659-24-005598.txt
100517|United Airlines Holdings, Inc.|8-K|2024-02-22|edgar/data/100517/0001104659-24-026564.txt
100517|United Airlines Holdings, Inc.|8-K|2024-02-28|edgar/data/100517/0001104659-24-028713.txt
100517|United Airlines Holdings, Inc.|8-K|2024-03-04|edgar/data/100517/0001104659-24-030506.txt
1005210|SUBURBAN PROPANE PARTNERS LP|10-Q|2024-02-08|edgar/data/1005210/0000950170-24-012617.txt
1005210|SUBURBAN PROPANE PARTNERS LP|8-K|2024-01-24|edgar/data/1005210/0000950170-24-007013.txt
1005210|SUBURBAN PROPANE PARTNERS LP|8-K|2024-01-25|edgar/data/1005210/0000950170-24-007211.txt
1005210|SUBURBAN PROPANE PARTNERS LP|8-K|2024-01-26|edgar/data/1005210/0000950170-24-007736.txt
1005210|SUBURBAN PROPANE PARTNERS LP|8-K|2024-02-08|edgar/data/1005210/0000950170-24-012537.txt
1005210|SUBURBAN PROPANE PARTNERS LP|8-K|2024-03-18|edgar/data/1005210/0001193125-24-069719.txt
1005210|SUBURBAN PROPANE PARTNERS LP|DEF 14A|2024-03-25|edgar/data/1005210/0000950170-24-035950.txt
1005210|SUBURBAN PROPANE PARTNERS LP|DEFA14A|2024-03-25|edgar/data/1005210/0000950170-24-035954.txt
1005229|COLUMBUS MCKINNON CORP|10-Q|2024-01-31|edgar/data/1005229/0001005229-24-000016.txt
1005229|COLUMBUS MCKINNON CORP|8-K|2024-01-12|edgar/data/1005229/0001005229-24-000003.txt
1005229|COLUMBUS MCKINNON CORP|8-K|2024-01-22|edgar/data/1005229/0001005229-24-000006.txt
1005229|COLUMBUS MCKINNON CORP|8-K|2024-01-31|edgar/data/1005229/0001005229-24-000012.txt
1005229|COLUMBUS MCKINNON CORP|8-K|2024-03-18|edgar/data/1005229/0001005229-24-000053.txt
1005229|COLUMBUS MCKINNON CORP|8-K|2024-03-18|edgar/data/1005229/0001005229-24-000056.txt
1005229|COLUMBUS MCKINNON CORP|8-K|2024-03-19|edgar/data/1005229/0001005229-24-000058.txt
1005284|UNIVERSAL DISPLAY CORP \PA\|10-K|2024-02-22|edgar/data/1005284/0000950170-24-018765.txt
1005284|UNIVERSAL DISPLAY CORP \PA\|8-K|2024-02-22|edgar/data/1005284/0000950170-24-018758.txt
1005284|UNIVERSAL DISPLAY CORP \PA\|8-K|2024-03-07|edgar/data/1005284/0000950170-24-027950.txt
1005286|LIFECORE BIOMEDICAL, INC. \DE\|10-K|2024-03-20|edgar/data/1005286/0001005286-24-000030.txt
1005286|LIFECORE BIOMEDICAL, INC. \DE\|8-K|2024-01-05|edgar/data/1005286/0001005286-24-000004.txt
1005286|LIFECORE BIOMEDICAL, INC. \DE\|8-K|2024-01-12|edgar/data/1005286/0001005286-24-000013.txt
1005286|LIFECORE BIOMEDICAL, INC. \DE\|8-K|2024-02-16|edgar/data/1005286/0001005286-24-000020.txt
1005286|LIFECORE BIOMEDICAL, INC. \DE\|8-K|2024-03-20|edgar/data/1005286/0001005286-24-000033.txt
1005286|LIFECORE BIOMEDICAL, INC. \DE\|8-K|2024-03-21|edgar/data/1005286/0001005286-24-000036.txt
1005286|LIFECORE BIOMEDICAL, INC. \DE\|8-K|2024-03-26|edgar/data/1005286/0001005286-24-000039.txt
1005336|JEFFERSON NATIONAL LIFE ANNUITY ACCOUNT G|497|2024-01-19|edgar/data/1005336/0001193125-24-010864.txt
1005336|JEFFERSON NATIONAL LIFE ANNUITY ACCOUNT G|497|2024-02-27|edgar/data/1005336/0001193125-24-047049.txt
1005336|JEFFERSON NATIONAL LIFE ANNUITY ACCOUNT G|497|2024-02-28|edgar/data/1005336/0001193125-24-049028.txt
1005336|JEFFERSON NATIONAL LIFE ANNUITY ACCOUNT G|497|2024-02-29|edgar/data/1005336/0001193125-24-051656.txt
1005336|JEFFERSON NATIONAL LIFE ANNUITY ACCOUNT G|497|2024-02-29|edgar/data/1005336/0001193125-24-051669.txt
1005731|IDT CORP|10-Q|2024-03-11|edgar/data/1005731/0001493152-24-009529.txt
1005731|IDT CORP|8-K|2024-03-06|edgar/data/1005731/0001493152-24-009070.txt
1005731|IDT CORP|8-K|2024-03-13|edgar/data/1005731/0001493152-24-009782.txt
1005757|CSG SYSTEMS INTERNATIONAL INC|10-K|2024-02-16|edgar/data/1005757/0000950170-24-016286.txt
1005757|CSG SYSTEMS INTERNATIONAL INC|8-K|2024-02-07|edgar/data/1005757/0000950170-24-012195.txt
1005817|TOMPKINS FINANCIAL CORP|10-K|2024-02-29|edgar/data/1005817/0001005817-24-000008.txt
1005817|TOMPKINS FINANCIAL CORP|8-K|2024-01-26|edgar/data/1005817/0001005817-24-000002.txt
100591|ARGAN INC|8-K|2024-01-18|edgar/data/100591/0001558370-24-000352.txt
1005942|PUTNAM FUNDS TRUST|485BPOS|2024-02-27|edgar/data/1005942/0000928816-24-000417.txt
1005942|PUTNAM FUNDS TRUST|485BPOS|2024-03-27|edgar/data/1005942/0000928816-24-000496.txt
1006028|PURE BIOSCIENCE, INC.|10-Q|2024-03-18|edgar/data/1006028/0001493152-24-010313.txt
1006028|PURE BIOSCIENCE, INC.|8-K|2024-02-26|edgar/data/1006028/0001493152-24-007825.txt
1006028|PURE BIOSCIENCE, INC.|8-K|2024-03-18|edgar/data/1006028/0001493152-24-010300.txt
1006028|PURE BIOSCIENCE, INC.|8-K|2024-03-27|edgar/data/1006028/0001493152-24-011536.txt
1006045|IRIDEX CORP|10-K|2024-03-29|edgar/data/1006045/0000950170-24-038650.txt
1006045|IRIDEX CORP|8-K|2024-03-26|edgar/data/1006045/0000950170-24-036403.txt
1006281|Protalix BioTherapeutics, Inc.|10-K|2024-03-14|edgar/data/1006281/0001558370-24-003161.txt
1006281|Protalix BioTherapeutics, Inc.|8-K|2024-03-14|edgar/data/1006281/0001558370-24-003160.txt
1006415|HARTFORD MUTUAL FUNDS INC/CT|485BPOS|2024-02-28|edgar/data/1006415/0001193125-24-050236.txt
1006415|HARTFORD MUTUAL FUNDS INC/CT|497|2024-03-01|edgar/data/1006415/0001193125-24-054532.txt
1006655|EVOLUTION PETROLEUM CORP|10-Q|2024-02-07|edgar/data/1006655/0001558370-24-000857.txt
1006655|EVOLUTION PETROLEUM CORP|8-K|2024-01-10|edgar/data/1006655/0001558370-24-000186.txt
1006655|EVOLUTION PETROLEUM CORP|8-K|2024-02-06|edgar/data/1006655/0001558370-24-000812.txt
1006655|EVOLUTION PETROLEUM CORP|8-K|2024-02-13|edgar/data/1006655/0001558370-24-001063.txt
1006830|CONSUMERS BANCORP INC /OH/|10-Q|2024-02-13|edgar/data/1006830/0001437749-24-003786.txt
1006830|CONSUMERS BANCORP INC /OH/|8-K|2024-01-19|edgar/data/1006830/0001437749-24-001682.txt
1006837|INNOVATE Corp.|10-K|2024-03-06|edgar/data/1006837/0001006837-24-000023.txt
1006837|INNOVATE Corp.|8-K|2024-02-26|edgar/data/1006837/0001006837-24-000006.txt
1006837|INNOVATE Corp.|8-K|2024-02-26|edgar/data/1006837/0001006837-24-000008.txt
1006837|INNOVATE Corp.|8-K|2024-03-04|edgar/data/1006837/0001006837-24-000017.txt
1006837|INNOVATE Corp.|8-K|2024-03-06|edgar/data/1006837/0001006837-24-000025.txt
1006837|INNOVATE Corp.|8-K|2024-03-08|edgar/data/1006837/0001193125-24-063023.txt
1006837|INNOVATE Corp.|8-K|2024-03-20|edgar/data/1006837/0001006837-24-000031.txt
1006837|INNOVATE Corp.|8-K|2024-03-25|edgar/data/1006837/0001006837-24-000034.txt
1006837|INNOVATE Corp.|8-K|2024-03-28|edgar/data/1006837/0001006837-24-000038.txt
1007019|COFFEE HOLDING CO INC|10-K|2024-02-09|edgar/data/1007019/0001493152-24-005726.txt
1007019|COFFEE HOLDING CO INC|10-Q|2024-03-18|edgar/data/1007019/0001493152-24-010340.txt
1007019|COFFEE HOLDING CO INC|8-K|2024-01-04|edgar/data/1007019/0001493152-24-001093.txt
1007019|COFFEE HOLDING CO INC|8-K|2024-03-07|edgar/data/1007019/0001493152-24-009236.txt
1007019|COFFEE HOLDING CO INC|8-K|2024-03-29|edgar/data/1007019/0001493152-24-011869.txt
1007226|WESMARK FUNDS|485BPOS|2024-02-29|edgar/data/1007226/0001398344-24-004917.txt
100726|UNIFI INC|10-Q|2024-02-07|edgar/data/100726/0000950170-24-012169.txt
100726|UNIFI INC|8-K/A|2024-02-06|edgar/data/100726/0000950170-24-011723.txt
100726|UNIFI INC|8-K|2024-01-31|edgar/data/100726/0000950170-24-009475.txt
100726|UNIFI INC|8-K|2024-02-21|edgar/data/100726/0000950170-24-017945.txt
100726|UNIFI INC|8-K|2024-03-11|edgar/data/100726/0000950170-24-029225.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-02-23|edgar/data/1007571/0001193125-24-044140.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-02-23|edgar/data/1007571/0001193125-24-044141.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-02-23|edgar/data/1007571/0001193125-24-044142.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-03-08|edgar/data/1007571/0001193125-24-062379.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-03-08|edgar/data/1007571/0001193125-24-062381.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-03-08|edgar/data/1007571/0001193125-24-062382.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-03-08|edgar/data/1007571/0001193125-24-062420.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-03-08|edgar/data/1007571/0001193125-24-062422.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-03-08|edgar/data/1007571/0001193125-24-062431.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-03-20|edgar/data/1007571/0001193125-24-072210.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-03-20|edgar/data/1007571/0001193125-24-072213.txt
1007571|RIVERSOURCE OF NEW YORK VARIABLE ANNUITY ACCOUNT|497|2024-03-20|edgar/data/1007571/0001193125-24-072229.txt
1007587|KVH INDUSTRIES INC \DE\|10-K|2024-03-15|edgar/data/1007587/0001007587-24-000003.txt
1007587|KVH INDUSTRIES INC \DE\|8-K|2024-02-13|edgar/data/1007587/0001007587-24-000001.txt
1007587|KVH INDUSTRIES INC \DE\|8-K|2024-03-15|edgar/data/1007587/0001007587-24-000002.txt
100790|UNION CARBIDE CORP /NEW/|10-K|2024-01-31|edgar/data/100790/0000029915-24-000003.txt
100826|UNION ELECTRIC CO|10-K|2024-02-29|edgar/data/100826/0001002910-24-000056.txt
100826|UNION ELECTRIC CO|8-K|2024-01-09|edgar/data/100826/0001104659-24-002514.txt
1008586|STREAMLINE HEALTH SOLUTIONS INC.|8-K|2024-02-07|edgar/data/1008586/0001493152-24-005268.txt
1008653|Ecomax, Inc|10-Q|2024-02-09|edgar/data/1008653/0001493152-24-005583.txt
1008654|TUPPERWARE BRANDS CORP|10-Q|2024-03-29|edgar/data/1008654/0001008654-24-000033.txt
1008654|TUPPERWARE BRANDS CORP|10-Q|2024-03-29|edgar/data/1008654/0001008654-24-000034.txt
1008654|TUPPERWARE BRANDS CORP|10-Q|2024-03-29|edgar/data/1008654/0001008654-24-000035.txt
