Description:           XBRL Index of EDGAR Dissemination Feed
Last Data Received:    December 31, 2023
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
CIK|Company Name|Form Type|Date Filed|Filename
1006830|CONSUMERS BANCORP INC /OH/|8-K|2023-10-24|edgar/data/1006830/0001437749-23-028804.txt
1006830|CONSUMERS BANCORP INC /OH/|8-K|2023-10-27|edgar/data/1006830/0001437749-23-029158.txt
1006837|INNOVATE Corp.|10-Q|2023-11-09|edgar/data/1006837/0001006837-23-000128.txt
1006837|INNOVATE Corp.|8-K|2023-10-11|edgar/data/1006837/0001006837-23-000118.txt
1006837|INNOVATE Corp.|8-K|2023-11-09|edgar/data/1006837/0001006837-23-000127.txt
1007019|COFFEE HOLDING CO INC|8-K|2023-10-27|edgar/data/1007019/0001493152-23-038554.txt
1007019|COFFEE HOLDING CO INC|8-K|2023-11-03|edgar/data/1007019/0001493152-23-039350.txt
1007019|COFFEE HOLDING CO INC|8-K|2023-11-29|edgar/data/1007019/0001493152-23-043082.txt
100726|UNIFI INC|10-Q|2023-11-08|edgar/data/100726/0000950170-23-060698.txt
100726|UNIFI INC|8-K|2023-10-31|edgar/data/100726/0000950170-23-056853.txt
100726|UNIFI INC|8-K|2023-11-01|edgar/data/100726/0000950170-23-057479.txt
1007587|KVH INDUSTRIES INC \DE\|10-Q|2023-11-09|edgar/data/1007587/0001007587-23-000011.txt
1007587|KVH INDUSTRIES INC \DE\|8-K|2023-11-09|edgar/data/1007587/0001007587-23-000010.txt
100790|UNION CARBIDE CORP /NEW/|10-Q|2023-10-25|edgar/data/100790/0000029915-23-000014.txt
100790|UNION CARBIDE CORP /NEW/|8-K|2023-11-06|edgar/data/100790/0001193125-23-271377.txt
100790|UNION CARBIDE CORP /NEW/|8-K|2023-12-06|edgar/data/100790/0001193125-23-289888.txt
100826|UNION ELECTRIC CO|10-Q|2023-11-09|edgar/data/100826/0001002910-23-000112.txt
1008586|STREAMLINE HEALTH SOLUTIONS INC.|10-Q|2023-12-14|edgar/data/1008586/0001493152-23-044918.txt
1008586|STREAMLINE HEALTH SOLUTIONS INC.|8-K|2023-10-16|edgar/data/1008586/0001493152-23-037284.txt
1008586|STREAMLINE HEALTH SOLUTIONS INC.|8-K|2023-10-27|edgar/data/1008586/0001493152-23-038524.txt
1008586|STREAMLINE HEALTH SOLUTIONS INC.|8-K|2023-12-07|edgar/data/1008586/0001493152-23-044051.txt
1008586|STREAMLINE HEALTH SOLUTIONS INC.|8-K|2023-12-14|edgar/data/1008586/0001493152-23-044762.txt
1008653|Ecomax, Inc|10-K/A|2023-11-01|edgar/data/1008653/0001493152-23-038969.txt
1008653|Ecomax, Inc|10-K|2023-10-13|edgar/data/1008653/0001493152-23-037116.txt
1008653|Ecomax, Inc|10-Q|2023-11-13|edgar/data/1008653/0001493152-23-040280.txt
1008654|TUPPERWARE BRANDS CORP|10-K|2023-10-13|edgar/data/1008654/0001008654-23-000079.txt
1008654|TUPPERWARE BRANDS CORP|8-K|2023-10-10|edgar/data/1008654/0001008654-23-000074.txt
1008654|TUPPERWARE BRANDS CORP|8-K|2023-10-17|edgar/data/1008654/0001008654-23-000083.txt
1008654|TUPPERWARE BRANDS CORP|8-K|2023-10-27|edgar/data/1008654/0001008654-23-000087.txt
1008654|TUPPERWARE BRANDS CORP|8-K|2023-11-21|edgar/data/1008654/0001008654-23-000095.txt
1008654|TUPPERWARE BRANDS CORP|8-K|2023-12-22|edgar/data/1008654/0001008654-23-000098.txt
1008848|Acorda Therapeutics, Inc.|10-Q|2023-11-14|edgar/data/1008848/0000950170-23-063274.txt
